Timestep,SimStepTime,ImageConversionTime,ImageWriteTime
8636,0.0424287,0.0016664,0.0031684
8637,0.0446598,0.0017765,0.0030567
8638,0.0427526,0.0017945,0.0030418
8639,0.0430092,0.0018721,0.0031908
8640,0.0412402,0.0020411,0.0029917
8641,0.0421681,0.0018046,0.0030579
8642,0.042993,0.0021051,0.0029974
8643,0.0431351,0.0045788,0.0032635
8644,0.0448624,0.0016816,0.0031027
8645,0.042869,0.0016673,0.0029989
8646,0.0459382,0.0017339,0.0031104
8647,0.0433188,0.0019079,0.0033303
8648,0.0423863,0.0017159,0.0029891
8649,0.0425796,0.0018552,0.0030429
8650,0.0445326,0.0016735,0.0031845
8651,0.0447251,0.0017012,0.0030365
8652,0.0465331,0.0017032,0.0032312
8653,0.0433025,0.0018963,0.0030852
8654,0.0424652,0.0018861,0.0030799
8655,0.0427473,0.0016564,0.0031765
8656,0.0413878,0.0016651,0.0030678
8657,0.044364,0.0017742,0.0031775
8658,0.0452718,0.0016799,0.0031724
8659,0.0432342,0.0016445,0.0031337
8660,0.045077,0.0017345,0.0030974
8661,0.0446844,0.0016462,0.0029864
8662,0.0432821,0.0016948,0.0030326
8663,0.0463123,0.0017691,0.0033693
8664,0.0466759,0.0016619,0.0030319
8665,0.0450109,0.001674,0.003193
8666,0.0449325,0.0016496,0.0031021
8667,0.0434324,0.0016456,0.0030544
8668,0.0426004,0.0016496,0.0031298
8669,0.0436775,0.0018098,0.0032642
8670,0.0426261,0.0017796,0.0030862
8671,0.0413098,0.0019556,0.0031363
8672,0.0460168,0.0016475,0.0031372
8673,0.0434107,0.0019158,0.0031105
8674,0.04218,0.0016623,0.0030738
8675,0.0494849,0.0082027,0.0029712
8676,0.0515935,0.0060274,0.0029457
8677,0.0467246,0.0037373,0.0031081
8678,0.0445711,0.0048258,0.0029929
8679,0.0450558,0.0016729,0.0030387
8680,0.04583,0.0017755,0.0030571
8681,0.0460054,0.0016924,0.0031654
8682,0.0430469,0.0016635,0.0030942
8683,0.0426405,0.0016682,0.0033758
8684,0.0482706,0.0015964,0.0030538
8685,0.0411058,0.0016748,0.003068
8686,0.0427224,0.0016245,0.0030606
8687,0.0443719,0.001711,0.0031143
8688,0.0443373,0.0016425,0.0035695
8689,0.0429146,0.0017818,0.0030704
8690,0.0418719,0.0017436,0.0031287
8691,0.0473213,0.0017342,0.0031472
8692,0.0442447,0.0017122,0.0029816
8693,0.0470365,0.001633,0.0030953
8694,0.0476622,0.0016403,0.0030138
8695,0.0452354,0.0016806,0.0030685
8696,0.0446272,0.0016793,0.0031251
8697,0.0428495,0.0016712,0.0030383
8698,0.0448052,0.001624,0.003053
8699,0.04252,0.0017361,0.0031331
8700,0.0430241,0.0016992,0.0029984
8701,0.0447338,0.0017837,0.0030511
8702,0.0471794,0.0016886,0.0031659
8703,0.0449184,0.0015896,0.0033632
8704,0.0447935,0.0024156,0.0030493
8705,0.0448626,0.0017181,0.003454
8706,0.0418925,0.0017228,0.0033781
8707,0.0459696,0.0020911,0.003009
8708,0.0433884,0.0016102,0.003125
8709,0.0436274,0.0016765,0.0030807
8710,0.0430038,0.0016606,0.003173
8711,0.0419723,0.0018207,0.0030194
8712,0.042912,0.0018891,0.003128
8713,0.0449039,0.0016811,0.003163
8714,0.0405826,0.0016402,0.0036186
8715,0.0400789,0.0016503,0.0032134
8716,0.0433777,0.0020013,0.0030547
8717,0.04246,0.0017101,0.0031804
8718,0.0455067,0.0016841,0.0031916
8719,0.0467542,0.0069767,0.0029293
8720,0.048569,0.003553,0.0031092
8721,0.0464693,0.0028954,0.0029524
8722,0.0431337,0.0021852,0.0029451
8723,0.0453627,0.0016798,0.0036853
8724,0.0435878,0.0022377,0.0029601
8725,0.0449592,0.0016271,0.0029967
8726,0.0428172,0.0016312,0.0029985
8727,0.046201,0.0016174,0.0031125
8728,0.044284,0.0016068,0.0030063
8729,0.0449985,0.004529,0.003237
8730,0.0434273,0.0017091,0.003144
8731,0.0476679,0.001642,0.0031149
8732,0.043033,0.0018528,0.0034146
8733,0.041644,0.0016991,0.0031942
8734,0.0429008,0.0015469,0.0030062
8735,0.0442154,0.0016271,0.0030828
8736,0.042702,0.0030057,0.0034151
8737,0.0446797,0.0017599,0.0032092
8738,0.0435465,0.0018302,0.0029725
8739,0.0433788,0.0019394,0.0029742
8740,0.0423233,0.001662,0.0031413
8741,0.0404883,0.0016847,0.0031555
8742,0.0428268,0.0016615,0.0030038
8743,0.042318,0.0016601,0.0032955
8744,0.0455905,0.0017844,0.003083
8745,0.0451988,0.0017007,0.0031422
8746,0.0425559,0.0020489,0.0030084
8747,0.046378,0.0021657,0.0029663
8748,0.0463417,0.0016501,0.0030544
8749,0.0452579,0.0016453,0.0030626
8750,0.044298,0.0015311,0.0030999
8751,0.0447246,0.0020755,0.003031
8752,0.0428043,0.0016361,0.0030687
8753,0.0432344,0.0016377,0.0032487
8754,0.0429536,0.001752,0.0030913
8755,0.040508,0.0019056,0.0031241
8756,0.049217,0.0016468,0.0030705
8757,0.0419168,0.001744,0.0032101
8758,0.0420404,0.0022382,0.0030531
8759,0.0426081,0.0017736,0.0029373
8760,0.0450619,0.0018173,0.0030277
8761,0.0432255,0.0016117,0.0030786
8762,0.0434976,0.0016185,0.0031847
8763,0.0470847,0.0017104,0.0032832
8764,0.0482093,0.0077228,0.0031035
8765,0.0476859,0.0063233,0.0030177
8766,0.0462289,0.007937,0.002991
8767,0.0416723,0.0019031,0.0030122
8768,0.0435482,0.0016815,0.0031245
8769,0.0434591,0.0017372,0.0030502
8770,0.0422727,0.0016885,0.0031614
8771,0.0436813,0.0018425,0.0029997
8772,0.0421005,0.0016617,0.0029987
8773,0.042302,0.0018786,0.003192
8774,0.0446782,0.0016253,0.0031044
8775,0.0415633,0.0016746,0.0030991
8776,0.0425087,0.0016715,0.0039158
8777,0.0434298,0.0016955,0.0030854
8778,0.0448968,0.0017835,0.0029826
8779,0.0448124,0.0021601,0.0033976
8780,0.0444747,0.0016387,0.0030188
8781,0.045227,0.0016506,0.003091
8782,0.0448165,0.0016622,0.0032004
8783,0.0437341,0.0016903,0.00343
8784,0.0451695,0.0021645,0.0030007
8785,0.0436959,0.0016181,0.0030268
8786,0.0432663,0.0017007,0.0030363
8787,0.0445465,0.0017377,0.0030615
8788,0.0447274,0.0016338,0.0030334
8789,0.042277,0.0016898,0.0031053
8790,0.0449527,0.0019068,0.0032292
8791,0.0441457,0.0020902,0.0035472
8792,0.0421142,0.0017403,0.0030305
8793,0.0444138,0.0016842,0.0030689
8794,0.0427188,0.0016966,0.0032353
8795,0.0424297,0.0016666,0.0030888
8796,0.0424721,0.0016585,0.003046
8797,0.0416578,0.0016949,0.0030752
8798,0.0416739,0.0019524,0.0031913
8799,0.0417621,0.0016976,0.0032395
8800,0.0417142,0.0016511,0.0030098
8801,0.0422107,0.0017936,0.0030346
8802,0.0427175,0.0016997,0.0031694
8803,0.0447873,0.0016746,0.0034204
8804,0.0407321,0.0017759,0.0030374
8805,0.0428525,0.0016557,0.0030223
8806,0.0445369,0.0017431,0.0030244
8807,0.043152,0.0017314,0.0030945
8808,0.0466769,0.0020769,0.0031379
8809,0.0437674,0.0063369,0.0030218
8810,0.0506795,0.0038513,0.0030519
8811,0.0462366,0.006073,0.0030791
8812,0.0426629,0.0017739,0.0030551
8813,0.043862,0.0020935,0.0031608
8814,0.0424982,0.0016875,0.0030342
8815,0.0420381,0.0016462,0.003046
8816,0.0420279,0.0016553,0.0030551
8817,0.0424925,0.0017429,0.0029949
8818,0.0450327,0.0018654,0.0162319
8819,0.0433458,0.0016404,0.0033885
8820,0.0417071,0.0016119,0.0031464
8821,0.0444769,0.0018828,0.0030818
8822,0.0424339,0.0019219,0.0031867
8823,0.0425006,0.0017934,0.0035758
8824,0.041242,0.0016535,0.0031518
8825,0.0404686,0.0016739,0.0031395
8826,0.0449111,0.0016879,0.003372
8827,0.0424557,0.0021798,0.0030323
8828,0.0445884,0.0021027,0.0030345
8829,0.0445216,0.0016834,0.0033236
8830,0.0448832,0.0017027,0.003145
8831,0.0464564,0.0017179,0.002962
8832,0.0439104,0.0018863,0.0031484
8833,0.0451538,0.0019762,0.0033372
8834,0.0446838,0.0017589,0.0030268
8835,0.0444389,0.0018944,0.0030556
8836,0.0450359,0.0018842,0.0031258
8837,0.0401977,0.0017628,0.0033071
8838,0.0409898,0.0016811,0.0034929
8839,0.0431228,0.0016366,0.0031026
8840,0.0425942,0.0018408,0.0030178
8841,0.0405879,0.0019519,0.0030836
8842,0.0423992,0.0017062,0.0033476
8843,0.0455592,0.001635,0.0030792
8844,0.0428525,0.0016232,0.003363
8845,0.0428251,0.0016167,0.0030846
8846,0.0432013,0.0017392,0.0030172
8847,0.0419103,0.0018788,0.0029917
8848,0.0446835,0.0016358,0.0031901
8849,0.0418037,0.0017119,0.0031008
8850,0.0428262,0.0016836,0.0031554
8851,0.0426473,0.0016726,0.0030464
8852,0.0477477,0.0019489,0.0029912
8853,0.0482183,0.0070443,0.0034606
8854,0.0436627,0.0052303,0.0030022
8855,0.0465672,0.0083403,0.0030289
8856,0.0441497,0.0018471,0.0030618
8857,0.0435033,0.0016678,0.0033796
8858,0.042368,0.001589,0.0029961
8859,0.0444985,0.0017523,0.003003
8860,0.0423382,0.0017583,0.0030401
8861,0.0452108,0.0018452,0.0031034
8862,0.0456382,0.0019118,0.0030479
8863,0.0422921,0.001716,0.0031637
8864,0.0429837,0.0018919,0.0035455
8865,0.0434227,0.0019264,0.0029965
8866,0.0416368,0.0016955,0.0030281
8867,0.0452245,0.0016371,0.003068
8868,0.0434274,0.0016407,0.0030906
8869,0.047974,0.0016632,0.0031107
8870,0.0420524,0.0016598,0.0031716
8871,0.0464438,0.0016563,0.0030722
8872,0.0473725,0.0016712,0.0030875
8873,0.0446361,0.0016762,0.0195926
8874,0.0444675,0.0016577,0.0033115
8875,0.0431108,0.0016622,0.0032735
8876,0.0452829,0.0016651,0.0031368
8877,0.0424384,0.0016432,0.0030587
8878,0.0450498,0.0017792,0.0030283
8879,0.0435742,0.0016295,0.0030838
8880,0.0428162,0.0017904,0.0029957
8881,0.0454267,0.0018989,0.0030538
8882,0.0412431,0.0016636,0.0031582
8883,0.0438496,0.0016894,0.007633
8884,0.0427223,0.0018255,0.0032785
8885,0.0422537,0.0017634,0.0030695
8886,0.0454791,0.0016655,0.0032304
8887,0.0419412,0.0017322,0.0031379
8888,0.0422062,0.0017565,0.0030943
8889,0.0427167,0.0016404,0.0030982
8890,0.0453951,0.0017675,0.0030293
8891,0.0435762,0.001694,0.0034215
8892,0.0434628,0.0018044,0.0030053
8893,0.0435749,0.0018572,0.0031267
8894,0.0427802,0.0018166,0.0031348
8895,0.0455617,0.0016301,0.0031123
8896,0.0416965,0.0017025,0.0030465
8897,0.0467001,0.0029801,0.0030507
8898,0.0471529,0.0067954,0.0030632
8899,0.0469007,0.0078506,0.0030288
8900,0.0459545,0.0085439,0.0076225
8901,0.0437949,0.0016852,0.0032004
8902,0.0446085,0.0017571,0.0031758
8903,0.0448829,0.001684,0.0031388
8904,0.0421925,0.0017151,0.0036087
8905,0.0419742,0.0016369,0.0032121
8906,0.0428558,0.0017931,0.0030034
8907,0.0432007,0.0019327,0.0030081
8908,0.0447301,0.0017811,0.0030268
8909,0.0447666,0.0016824,0.0031308
8910,0.044532,0.0017461,0.003018
8911,0.0429392,0.0017473,0.0030427
8912,0.0426745,0.001721,0.0030387
8913,0.044714,0.0035805,0.0029495
8914,0.0445988,0.0018566,0.0031129
8915,0.0441341,0.0018529,0.0030799
8916,0.0446104,0.0018777,0.0030727
8917,0.0434752,0.0018471,0.0034396
8918,0.0455041,0.0017112,0.003315
8919,0.0424798,0.0019923,0.0031137
8920,0.0415785,0.0016382,0.0031764
8921,0.0446717,0.0016849,0.0032038
8922,0.0445844,0.00176,0.0031233
8923,0.0452351,0.0016768,0.0030547
8924,0.0427111,0.00165,0.0034101
8925,0.0434982,0.0016705,0.0032112
8926,0.042323,0.0019511,0.0029736
8927,0.0430694,0.0018341,0.0029831
8928,0.0421685,0.0018189,0.0032616
8929,0.042624,0.0016622,0.0032216
8930,0.0427191,0.0016945,0.0030535
8931,0.0427302,0.0017035,0.0031103
8932,0.0426521,0.001757,0.0030143
8933,0.0428081,0.0019602,0.0032113
8934,0.0430569,0.001661,0.0033897
8935,0.0424547,0.0016796,0.00311
8936,0.0456205,0.0016583,0.0030169
8937,0.043138,0.0016711,0.0032945
8938,0.0432529,0.0016754,0.0032383
8939,0.0430133,0.0020564,0.0033205
8940,0.0421343,0.0016157,0.0034388
8941,0.0457893,0.0019424,0.0030034
8942,0.0500527,0.007156,0.0030667
8943,0.047235,0.007072,0.0030989
8944,0.0465339,0.0067117,0.0032437
8945,0.0432938,0.001586,0.0030384
8946,0.0428744,0.0017177,0.0031492
8947,0.0450697,0.001654,0.0030852
8948,0.0450927,0.0017729,0.003031
8949,0.0425276,0.0016443,0.0030612
8950,0.043285,0.0016219,0.0029865
8951,0.0443649,0.0017414,0.0034308
8952,0.0460159,0.0017372,0.0029789
8953,0.0438762,0.0016642,0.0032108
8954,0.0456595,0.0015761,0.0033381
8955,0.0429103,0.0017497,0.0036079
8956,0.044585,0.0016287,0.003473
8957,0.042787,0.0016797,0.0030175
8958,0.0428186,0.0018936,0.0029855
8959,0.0436299,0.0017588,0.0030328
8960,0.0441063,0.0017208,0.0031631
8961,0.0396914,0.0018767,0.002973
8962,0.047056,0.0016718,0.0030643
8963,0.0443378,0.0016444,0.0030855
8964,0.0435954,0.0016534,0.0032355
8965,0.0449441,0.0016773,0.003046
8966,0.045006,0.0016529,0.0030862
8967,0.0453461,0.00176,0.0030382
8968,0.0441947,0.0016591,0.003397
8969,0.0456088,0.0016406,0.00306
8970,0.0447034,0.0016725,0.0031256
8971,0.0443886,0.0016989,0.0033032
8972,0.0412087,0.0017302,0.0030418
8973,0.0422887,0.0016252,0.0030208
8974,0.0447983,0.0017157,0.0032231
8975,0.0433009,0.0017454,0.0032079
8976,0.0422772,0.0019931,0.0029956
8977,0.0457008,0.0016976,0.0031729
8978,0.0426167,0.0022476,0.0029844
8979,0.0431586,0.0015612,0.003069
8980,0.0451326,0.0016889,0.0031468
8981,0.0451266,0.00169,0.0031374
8982,0.0407667,0.0016248,0.0031388
8983,0.0482701,0.0065016,0.0030495
8984,0.0436694,0.0017981,0.0032624
8985,0.0476037,0.0017553,0.0029621
8986,0.0476291,0.0074383,0.003068
8987,0.0518968,0.0099065,0.0029712
8988,0.0447286,0.003329,0.0032592
8989,0.0409122,0.0060414,0.0031618
8990,0.0451136,0.0017362,0.0031244
8991,0.0430121,0.0022155,0.0030321
8992,0.0417111,0.0018335,0.0031213
8993,0.0420342,0.0016853,0.0030704
8994,0.0442992,0.0016568,0.0032036
8995,0.04529,0.0016803,0.0050304
8996,0.0425523,0.0017156,0.0032155
8997,0.0449754,0.0016551,0.0031636
8998,0.0401877,0.00171,0.0031646
8999,0.041799,0.0017305,0.0031983
9000,0.0415712,0.0019126,0.0038818
9001,0.0430358,0.0016291,0.0032745
9002,0.0443283,0.001569,0.0030876
9003,0.0431833,0.0016593,0.0030453
9004,0.0433387,0.001884,0.0033226
9005,0.043187,0.0017322,0.0030615
9006,0.0428462,0.0019125,0.0033086
9007,0.0459594,0.0017901,0.0031065
9008,0.0455822,0.0018527,0.0030521
9009,0.0443293,0.0017749,0.0030182
9010,0.0461619,0.0028618,0.0030037
9011,0.0450228,0.0020164,0.0030027
9012,0.0476107,0.0016568,0.0029943
9013,0.0431545,0.0017103,0.0034633
9014,0.0405649,0.0016686,0.0032545
9015,0.0430967,0.0017519,0.0051295
9016,0.0430164,0.0016632,0.0034588
9017,0.0425742,0.0019683,0.003392
9018,0.0421941,0.0019992,0.0030528
9019,0.0428346,0.0019018,0.0030415
9020,0.0424802,0.0016331,0.0030119
9021,0.0423752,0.0016293,0.0033536
9022,0.0435322,0.0016915,0.0030431
9023,0.0438758,0.0018207,0.0030357
9024,0.0422344,0.0018646,0.0033149
9025,0.0478816,0.0017207,0.0032155
9026,0.0402259,0.0017231,0.0031506
9027,0.0427353,0.0016578,0.0033544
9028,0.0444289,0.0016996,0.0031579
9029,0.0403419,0.0020278,0.0030475
9030,0.0455152,0.0018592,0.0030423
9031,0.0494983,0.0024065,0.0030035
9032,0.0475345,0.0062474,0.0045106
9033,0.0455727,0.0041747,0.0030241
9034,0.0418689,0.0017615,0.0031252
9035,0.0435802,0.0016729,0.0031845
9036,0.041153,0.0018319,0.0030696
9037,0.0421123,0.0018496,0.0048269
9038,0.0437245,0.0016522,0.0030356
9039,0.0438282,0.0017692,0.0031478
9040,0.0430466,0.0018196,0.0030982
9041,0.0454824,0.0019035,0.003056
9042,0.0401326,0.0017471,0.003057
9043,0.0428974,0.0016485,0.0033995
9044,0.0428303,0.0016583,0.0032606
9045,0.0428306,0.0016455,0.002997
9046,0.0421118,0.0017039,0.0030506
9047,0.043456,0.001878,0.0032295
9048,0.0454248,0.0018979,0.0030348
9049,0.0427987,0.0018539,0.0030803
9050,0.0411428,0.0016274,0.0030704
9051,0.0468547,0.0016781,0.0030811
9052,0.0429876,0.0016651,0.0031538
9053,0.044568,0.0016467,0.0030958
9054,0.0437296,0.0016076,0.0031183
9055,0.0433025,0.0019792,0.0030088
9056,0.045245,0.0017134,0.0030213
9057,0.0416672,0.001627,0.0030484
9058,0.0444502,0.0018648,0.0030415
9059,0.0456591,0.0019686,0.0031368
9060,0.0436613,0.0017146,0.0032002
9061,0.0453754,0.0023035,0.0029717
9062,0.0451115,0.0017127,0.0030293
9063,0.042871,0.0017396,0.0031738
9064,0.0454703,0.0017969,0.0033978
9065,0.04259,0.0024046,0.0031865
9066,0.0421125,0.0016683,0.0033202
9067,0.0445198,0.001746,0.0032879
9068,0.0426099,0.0018848,0.0030689
9069,0.0427401,0.0016632,0.0030246
9070,0.0450008,0.0016591,0.0030223
9071,0.0483039,0.0016214,0.0032099
9072,0.0474557,0.0018339,0.0030149
9073,0.04405,0.0017045,0.0032547
9074,0.045769,0.0023805,0.0030084
9075,0.0462426,0.0069123,0.0030522
9076,0.047554,0.0073021,0.003131
9077,0.0465498,0.0021949,0.00298
9078,0.0450459,0.0064703,0.0071921
9079,0.040869,0.0019884,0.0029722
9080,0.0447299,0.0016615,0.0031972
9081,0.0430704,0.0016995,0.003037
9082,0.0449991,0.0016507,0.0031962
9083,0.0432664,0.0016788,0.0032125
9084,0.042331,0.0016785,0.0034177
9085,0.0441294,0.0016568,0.0032387
9086,0.0422549,0.0016666,0.0034041
9087,0.0423891,0.0019145,0.0031643
9088,0.0429459,0.0018323,0.003143
9089,0.0449314,0.0018218,0.0030228
9090,0.0408719,0.0016953,0.0034153
9091,0.0497631,0.0016472,0.0034775
9092,0.0451717,0.0018084,0.00359
9093,0.0454857,0.001942,0.0029905
9094,0.0424015,0.0017575,0.0029876
9095,0.0461461,0.0018364,0.0030343
9096,0.0436351,0.0016,0.002983
9097,0.0420097,0.002042,0.0031062
9098,0.0462858,0.0016749,0.0031531
9099,0.0449554,0.0019264,0.0030537
9100,0.0421351,0.0018535,0.0030488
9101,0.0452432,0.0016569,0.0031021
9102,0.0467082,0.0017064,0.0031117
9103,0.0444859,0.0018272,0.0031526
9104,0.04287,0.0017737,0.0034725
9105,0.0428669,0.001952,0.0031616
9106,0.0423936,0.0017257,0.0034062
9107,0.0450154,0.0017158,0.0033433
9108,0.0442866,0.0016954,0.0030895
9109,0.045254,0.0016654,0.0030385
9110,0.0446744,0.0016413,0.0030754
9111,0.0454225,0.0016504,0.0030636
9112,0.0413466,0.0017088,0.0037696
9113,0.0427675,0.0018344,0.0030726
9114,0.0417998,0.0016946,0.0031176
9115,0.0427697,0.0017466,0.0030179
9116,0.0446459,0.0018228,0.0031805
9117,0.0416154,0.0018733,0.0030904
9118,0.0459121,0.0017308,0.0030976
9119,0.0485905,0.0016887,0.0031675
9120,0.0477869,0.0040822,0.0069744
9121,0.0432142,0.0035931,0.0030104
9122,0.0489882,0.0057408,0.0029801
9123,0.0433623,0.0015486,0.0031525
9124,0.0473386,0.0017298,0.0033113
9125,0.044952,0.0016825,0.0031706
9126,0.0418659,0.0016648,0.0032045
9127,0.0404511,0.001687,0.0034902
9128,0.0431221,0.001852,0.0033677
9129,0.0411963,0.0017793,0.0031035
9130,0.0427906,0.0016761,0.0032454
9131,0.0420025,0.0019059,0.0031179
9132,0.0448398,0.0018373,0.0030085
9133,0.0430725,0.0017646,0.0030112
9134,0.0429311,0.0018699,0.0031009
9135,0.0449013,0.0016776,0.0031136
9136,0.0420287,0.0016942,0.0037277
9137,0.0476732,0.0017187,0.0031499
9138,0.0470147,0.0020598,0.0029822
9139,0.0468019,0.0034818,0.0029799
9140,0.0433648,0.0016706,0.003127
9141,0.0483673,0.0016672,0.0032855
9142,0.0468516,0.0104436,0.0030957
9143,0.0436152,0.0030807,0.0033255
9144,0.0444678,0.001666,0.0033667
9145,0.0436045,0.001752,0.0030404
9146,0.0433053,0.0018736,0.003139
9147,0.0416757,0.001707,0.0031562
9148,0.0446865,0.0017356,0.0031913
9149,0.0453556,0.0016758,0.0031802
9150,0.0423396,0.0016325,0.0031209
9151,0.0453712,0.0016151,0.0031068
9152,0.0429825,0.0016717,0.0030069
9153,0.0432512,0.001677,0.0031039
9154,0.042521,0.001745,0.0030665
9155,0.0426636,0.0018824,0.0031686
9156,0.0453913,0.0016752,0.0034798
9157,0.0424796,0.0019424,0.0030578
9158,0.0427169,0.001682,0.0030801
9159,0.045365,0.0016543,0.0031438
9160,0.0421946,0.0016572,0.0030296
9161,0.0444705,0.001644,0.0031365
9162,0.0461528,0.0016565,0.0031593
9163,0.0518865,0.0016688,0.0031864
9164,0.0454659,0.0033015,0.0029587
9165,0.0490397,0.0054061,0.0030298
9166,0.045083,0.0100836,0.0034278
9167,0.0426285,0.0016854,0.0030465
9168,0.0444806,0.0019357,0.0030735
9169,0.0432194,0.0018402,0.0032295
9170,0.0430176,0.0017872,0.0034502
9171,0.0444865,0.0017158,0.0031814
9172,0.0428827,0.0023917,0.0030009
9173,0.0463245,0.0017106,0.0082285
9174,0.0422504,0.0016441,0.0030621
9175,0.0440901,0.0018321,0.003083
9176,0.0436912,0.0017118,0.0032802
9177,0.0426419,0.0022231,0.0030345
9178,0.0427025,0.0017965,0.0030694
9179,0.0445785,0.0015421,0.0030666
9180,0.0443037,0.00156,0.0030521
9181,0.0429477,0.0016675,0.0031519
9182,0.0423251,0.0016829,0.0030459
9183,0.043534,0.0016819,0.0033918
9184,0.0429616,0.0017604,0.0030975
9185,0.0448105,0.0017473,0.0031048
9186,0.0428061,0.0021969,0.0029852
9187,0.0400454,0.0018681,0.0030628
9188,0.0431926,0.0018794,0.0031375
9189,0.0422393,0.001678,0.0033175
9190,0.0454742,0.0017481,0.0030089
9191,0.0429376,0.0016295,0.0031095
9192,0.0430163,0.0017553,0.0030167
9193,0.0442377,0.0018788,0.0030997
9194,0.0436198,0.0019072,0.0033022
9195,0.0425425,0.002111,0.0029955
9196,0.0425438,0.0019684,0.0030551
9197,0.0443471,0.0016627,0.0031885
9198,0.042831,0.0016563,0.0030698
9199,0.0443253,0.0016562,0.0034636
9200,0.0425088,0.0017148,0.003009
9201,0.043996,0.0017663,0.0030328
9202,0.0430012,0.0017262,0.0032145
9203,0.0437369,0.0018802,0.0031079
9204,0.042453,0.0020238,0.0032695
9205,0.0419002,0.0019539,0.0030701
9206,0.0425629,0.0017553,0.0030571
9207,0.0448351,0.0017938,0.0030478
9208,0.048228,0.0070749,0.0030073
9209,0.048284,0.0063275,0.0029342
9210,0.046327,0.0037231,0.0031604
9211,0.0444756,0.003948,0.0030178
9212,0.0434381,0.0016229,0.0030716
9213,0.0471199,0.0016864,0.0030423
9214,0.0433094,0.0016707,0.0031559
9215,0.0428496,0.0016586,0.0031187
9216,0.0424222,0.0017653,0.0030089
9217,0.04303,0.001637,0.0030103
9218,0.0414959,0.0018567,0.0031592
9219,0.0428093,0.0017338,0.003159
9220,0.0422882,0.0016333,0.0030784
9221,0.0423438,0.0016296,0.0029906
9222,0.042209,0.001679,0.0030992
9223,0.0425904,0.0016198,0.0031361
9224,0.0405419,0.001737,0.0034118
9225,0.042752,0.0016856,0.0030387
9226,0.0422205,0.0016489,0.0031198
9227,0.0426389,0.0016637,0.0032921
9228,0.0425155,0.0016751,0.003065
9229,0.0451876,0.0016241,0.0157123
9230,0.0477737,0.0016819,0.0032872
9231,0.0429493,0.0017691,0.0030717
9232,0.041833,0.0021487,0.0030792
9233,0.0430122,0.001836,0.003007
9234,0.043171,0.0018266,0.0030857
9235,0.0455757,0.0016357,0.0030399
9236,0.0446562,0.0016472,0.0031142
9237,0.0457727,0.0016614,0.0030933
9238,0.0421528,0.0016581,0.0034108
9239,0.0439211,0.0016981,0.0031967
9240,0.0451793,0.0016337,0.0030626
9241,0.0450988,0.0016571,0.0032226
9242,0.0458907,0.0016813,0.0031251
9243,0.0428963,0.001646,0.0031747
9244,0.042558,0.0016717,0.0036612
9245,0.0438126,0.0017707,0.0030055
9246,0.0427827,0.0017289,0.0034414
9247,0.0453493,0.0018438,0.0030972
9248,0.0425823,0.0017686,0.0030927
9249,0.0443194,0.0017098,0.0030382
9250,0.0455273,0.0017992,0.0034696
9251,0.0485574,0.0019025,0.0030523
9252,0.0482136,0.0037198,0.0050284
9253,0.0469396,0.0072089,0.004116
9254,0.0450582,0.0035459,0.0031541
9255,0.0442366,0.0069817,0.0029969
9256,0.0428477,0.0016967,0.0032928
9257,0.0428568,0.0016884,0.0032792
9258,0.0422414,0.0017165,0.0031184
9259,0.0416393,0.001898,0.0030115
9260,0.0453446,0.0020015,0.0030299
9261,0.0458875,0.0017143,0.0029919
9262,0.0446102,0.0016662,0.003004
9263,0.0427965,0.0017968,0.0030065
9264,0.0421447,0.0017997,0.0033946
9265,0.0429644,0.001711,0.0034455
9266,0.0439843,0.0019176,0.0030211
9267,0.0451753,0.0017116,0.0031322
9268,0.043011,0.0016718,0.0032515
9269,0.0422928,0.0016582,0.0030194
9270,0.0471957,0.0016766,0.0030703
9271,0.0418069,0.0016383,0.0031504
9272,0.042788,0.0016628,0.0032568
9273,0.0432003,0.0017371,0.003123
9274,0.042274,0.0020442,0.0030859
9275,0.0455114,0.0017995,0.0031234
9276,0.0446053,0.0017273,0.0033076
9277,0.0449613,0.0018658,0.0030541
9278,0.0456687,0.0019226,0.0029866
9279,0.0430584,0.001633,0.003232
9280,0.0430173,0.0019467,0.0030793
9281,0.0416699,0.0016834,0.0031031
9282,0.0430247,0.0016443,0.0030593
9283,0.0441442,0.001623,0.0030417
9284,0.0434684,0.0026435,0.0035119
9285,0.0448853,0.0016712,0.0030894
9286,0.0455843,0.0016877,0.0030313
9287,0.0425438,0.0016499,0.0031368
9288,0.0427809,0.001658,0.0030884
9289,0.043141,0.0018174,0.0030513
9290,0.0427613,0.0018783,0.0031001
9291,0.0429158,0.0017122,0.0034514
9292,0.0474824,0.0016771,0.0031957
9293,0.042167,0.0019431,0.0029303
9294,0.0432007,0.0017788,0.003354
9295,0.0469942,0.0017115,0.0033749
9296,0.0486189,0.0020499,0.0030406
9297,0.0513657,0.0079851,0.0029891
9298,0.0451665,0.0023485,0.0032861
9299,0.0447101,0.0096564,0.0029014
9300,0.0436336,0.0016839,0.0032627
9301,0.0441931,0.0018583,0.0030007
9302,0.0430171,0.0016425,0.0030185
9303,0.0425674,0.0016297,0.0030153
9304,0.0417239,0.0017433,0.0029903
9305,0.0445702,0.0016642,0.0034193
9306,0.0419172,0.0016801,0.0030594
9307,0.0460164,0.0015504,0.0030114
9308,0.0421942,0.0016669,0.0030581
9309,0.0431594,0.0016673,0.0030847
